y,x,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,class
2950,2840,126.86,127.86,147.19,118.74,1899.8604,2.6804,26.9539,1850.1324,3.0,6.0,3.0,33.0,2.0,1.0,1.0,4.0,5.0,14.0,1.0,4.0,9.0,7.0,2.0,5.0,-7.024229,110.996296,119.469012,143.357531,101.494568,1720.096283,66.397929,46.443036,1591.448242,396.0,443.0,345.0,875.0,384.0,112.0,610.0,421.0,430.0,846.0,106.0,494.0,1045.0,509.0,497.0,587.0,-24.269661,2
2950,4200,143.36,129.84,137.5,135.02,15.8904,0.9344,0.61,16.5196,5.0,10.0,4.0,9.0,5.0,0.0,5.0,3.0,5.0,10.0,0.0,14.0,5.0,12.0,6.0,7.0,9.255771,135.143333,125.108889,141.558765,125.666173,546.498098,74.435798,15.882596,617.734979,229.0,284.0,314.0,740.0,453.0,112.0,1149.0,629.0,201.0,521.0,85.0,505.0,820.0,418.0,831.0,809.0,-0.098056,0
2950,4210,139.05,130.56,137.55,130.65,3.9075,0.4864,0.4675,4.0475,1.0,2.0,3.0,4.0,2.0,0.0,7.0,5.0,2.0,13.0,3.0,8.0,5.0,13.0,17.0,15.0,4.885771,140.972469,126.917407,141.169012,131.844074,401.287267,58.933302,14.49304,463.921243,221.0,304.0,297.0,746.0,432.0,105.0,1089.0,609.0,206.0,584.0,91.0,562.0,763.0,440.0,795.0,856.0,6.079845,0
2950,4290,153.58,130.56,137.0,145.57,9.2636,0.2464,0.4,9.3251,1.0,3.0,1.0,27.0,3.0,0.0,9.0,10.0,1.0,3.0,1.0,10.0,8.0,2.0,8.0,13.0,19.805771,137.905556,130.395185,137.452099,129.915556,568.089722,7.774076,4.601039,558.94077,197.0,473.0,199.0,837.0,224.0,113.0,498.0,473.0,245.0,1186.0,99.0,979.0,516.0,617.0,455.0,989.0,4.151327,0
2960,4190,142.78,128.98,138.98,133.82,7.7116,0.0996,0.1796,7.4876,3.0,3.0,4.0,6.0,6.0,3.0,6.0,9.0,3.0,4.0,2.0,5.0,11.0,7.0,11.0,17.0,8.055771,133.268642,125.501605,141.055802,123.957407,576.014992,62.350491,13.353182,632.261519,221.0,301.0,311.0,824.0,444.0,102.0,1053.0,626.0,209.0,549.0,86.0,530.0,868.0,402.0,773.0,801.0,-1.806821,0
2960,4220,153.45,133.55,137.44,145.59,47.1675,0.2475,4.6664,47.8419,0.0,1.0,3.0,4.0,3.0,1.0,28.0,6.0,1.0,0.0,0.0,0.0,17.0,3.0,25.0,8.0,19.825771,147.765556,129.461852,140.22358,139.275679,259.688122,20.918421,7.851864,285.671532,205.0,307.0,298.0,756.0,380.0,101.0,958.0,630.0,211.0,666.0,95.0,609.0,736.0,478.0,740.0,930.0,13.51145,0
2960,4270,144.42,129.98,137.5,136.31,14.8636,0.0196,0.29,15.2539,1.0,4.0,6.0,5.0,4.0,5.0,20.0,9.0,1.0,5.0,3.0,2.0,6.0,7.0,13.0,9.0,10.545771,147.671481,131.09679,138.42358,139.615556,236.07689,1.729891,5.552308,236.009733,204.0,385.0,224.0,775.0,257.0,120.0,610.0,526.0,240.0,1011.0,94.0,849.0,629.0,610.0,552.0,1014.0,13.851327,0
2960,4290,157.7,131.06,135.29,149.8,46.65,0.5164,0.9859,49.74,3.0,3.0,3.0,11.0,8.0,0.0,5.0,1.0,8.0,4.0,1.0,3.0,22.0,13.0,8.0,7.0,24.035771,134.838765,130.084074,137.338395,126.881358,712.844868,11.219722,4.557464,700.313455,212.0,488.0,201.0,847.0,222.0,118.0,466.0,455.0,251.0,1196.0,98.0,991.0,540.0,616.0,459.0,940.0,1.117129,0
2970,550,163.73,103.41,160.83,147.84,409.5971,1.0819,4.0211,441.3744,4.0,8.0,6.0,4.0,3.0,3.0,17.0,7.0,3.0,18.0,0.0,11.0,0.0,3.0,5.0,8.0,22.075771,135.322346,106.529877,153.768272,121.034691,1465.836711,17.571577,67.945191,1305.640401,359.0,458.0,359.0,624.0,427.0,93.0,1296.0,440.0,332.0,1188.0,84.0,512.0,526.0,394.0,463.0,545.0,-4.729537,1
2970,4220,158.28,132.02,139.35,150.35,14.6816,0.7796,1.8675,14.3475,1.0,1.0,1.0,5.0,3.0,1.0,19.0,14.0,0.0,1.0,1.0,2.0,10.0,2.0,18.0,21.0,24.585771,149.985062,130.073827,140.151852,141.644444,239.790765,12.398994,6.507805,258.941481,194.0,317.0,288.0,758.0,378.0,109.0,904.0,611.0,215.0,710.0,89.0,629.0,759.0,487.0,737.0,915.0,15.880216,0
2970,4250,154.53,131.92,139.73,146.53,22.8091,0.7936,2.2171,23.6491,4.0,5.0,3.0,5.0,2.0,5.0,5.0,6.0,4.0,16.0,2.0,12.0,8.0,8.0,8.0,7.0,20.765771,151.659506,131.211852,139.133951,143.575432,117.042336,1.361785,4.306625,120.121594,196.0,317.0,249.0,771.0,309.0,120.0,741.0,577.0,218.0,802.0,89.0,739.0,702.0,555.0,689.0,1026.0,17.811203,0
2970,4280,153.41,129.96,136.94,145.3,6.0819,0.1384,0.0564,6.15,2.0,4.0,3.0,16.0,0.0,2.0,4.0,11.0,2.0,2.0,0.0,20.0,4.0,8.0,5.0,17.0,19.535771,139.837654,130.61679,137.863827,131.843704,554.862656,7.202533,6.037877,548.835325,219.0,448.0,220.0,851.0,231.0,118.0,515.0,477.0,255.0,1138.0,82.0,908.0,648.0,596.0,495.0,899.0,6.079475,0
2980,4190,149.35,130.12,139.29,140.96,34.6675,0.6056,2.5859,35.3584,2.0,8.0,4.0,16.0,3.0,0.0,8.0,7.0,2.0,15.0,0.0,19.0,2.0,4.0,0.0,10.0,15.195771,139.222346,128.250864,140.617778,130.620494,626.925994,27.400277,8.920079,661.803136,208.0,326.0,285.0,848.0,426.0,102.0,974.0,592.0,212.0,575.0,88.0,587.0,888.0,407.0,771.0,811.0,4.856265,0
2980,4260,152.16,130.79,138.78,144.17,125.9344,0.9059,1.8516,128.6611,1.0,2.0,7.0,7.0,7.0,1.0,29.0,6.0,0.0,1.0,0.0,2.0,7.0,2.0,23.0,5.0,18.405771,148.468148,131.208025,138.751605,140.391481,211.164788,1.743022,5.632374,212.719211,215.0,374.0,217.0,805.0,270.0,115.0,631.0,521.0,235.0,1001.0,87.0,820.0,684.0,563.0,603.0,959.0,14.627253,0
2990,1570,141.53,105.37,155.04,126.2,537.8891,3.3731,17.0184,538.24,6.0,4.0,7.0,12.0,6.0,1.0,22.0,9.0,2.0,0.0,0.0,6.0,7.0,2.0,9.0,7.0,0.435771,140.015556,106.424321,156.504444,126.601111,3076.409881,39.422544,169.545783,2769.695085,363.0,395.0,435.0,789.0,426.0,112.0,1195.0,497.0,347.0,864.0,104.0,450.0,665.0,404.0,490.0,564.0,0.836882,1
2990,4270,172.84,129.96,141.41,165.03,35.7744,0.4184,0.9619,39.6491,7.0,6.0,2.0,9.0,4.0,1.0,1.0,4.0,8.0,7.0,0.0,6.0,15.0,17.0,5.0,8.0,39.265771,140.626914,130.602099,137.997037,132.60642,517.459078,5.139576,6.809621,509.157934,234.0,426.0,212.0,835.0,248.0,111.0,554.0,472.0,263.0,1172.0,91.0,852.0,668.0,595.0,527.0,840.0,6.842191,0
3000,2170,116.06,110.07,154.51,104.0,2636.7764,48.5851,102.3899,2275.2,7.0,5.0,1.0,5.0,3.0,1.0,9.0,3.0,8.0,16.0,1.0,3.0,18.0,10.0,2.0,8.0,-21.764229,141.310617,106.091852,157.107407,127.568025,2757.53364,29.21181,112.915377,2526.292533,387.0,423.0,384.0,753.0,424.0,103.0,958.0,446.0,389.0,950.0,122.0,450.0,790.0,482.0,502.0,537.0,1.803796,1
3000,4200,159.92,130.41,141.51,151.71,73.0536,0.8219,1.7299,77.0459,1.0,4.0,7.0,22.0,2.0,0.0,17.0,16.0,1.0,0.0,0.0,2.0,9.0,2.0,6.0,11.0,25.945771,148.810741,130.182593,140.69716,140.565062,434.747761,10.180364,8.055078,461.945767,213.0,327.0,277.0,798.0,372.0,108.0,823.0,600.0,221.0,669.0,79.0,603.0,914.0,454.0,783.0,859.0,14.800833,0
3000,4210,162.66,130.4,141.6,154.49,3.6644,0.24,0.24,3.7699,1.0,3.0,5.0,9.0,2.0,1.0,7.0,17.0,3.0,3.0,1.0,7.0,7.0,8.0,8.0,18.0,28.725771,152.194691,130.625926,140.551728,144.029259,312.189873,5.23192,8.480904,333.443959,211.0,325.0,266.0,770.0,358.0,106.0,866.0,587.0,221.0,719.0,85.0,627.0,861.0,451.0,786.0,861.0,18.26503,0
3000,4230,146.71,131.73,140.07,138.66,43.5659,0.6971,0.7651,44.0444,2.0,3.0,5.0,4.0,3.0,1.0,5.0,9.0,1.0,32.0,1.0,10.0,1.0,6.0,3.0,14.0,12.895771,154.617284,131.022469,140.023827,146.586296,241.929825,1.385915,8.357087,256.277615,197.0,360.0,262.0,820.0,314.0,107.0,758.0,585.0,208.0,867.0,87.0,716.0,726.0,478.0,716.0,899.0,20.822067,0
3000,4240,139.7,131.15,140.57,131.17,17.49,0.6475,3.3851,16.2211,8.0,5.0,3.0,10.0,1.0,1.0,4.0,6.0,7.0,12.0,0.0,7.0,11.0,10.0,2.0,13.0,5.405771,153.234444,131.055309,139.706914,145.210864,255.538986,1.394719,8.95089,269.265413,199.0,379.0,253.0,804.0,291.0,108.0,715.0,554.0,221.0,959.0,86.0,763.0,682.0,493.0,676.0,917.0,19.446635,0
3000,4280,147.26,133.19,138.37,139.28,74.4324,0.7539,0.4131,73.7616,3.0,11.0,3.0,16.0,0.0,1.0,1.0,3.0,3.0,23.0,0.0,22.0,1.0,2.0,2.0,9.0,13.515771,129.187284,129.180123,137.237531,121.307037,996.032949,17.990148,6.369258,971.930049,243.0,479.0,223.0,822.0,246.0,110.0,522.0,439.0,290.0,1239.0,87.0,855.0,671.0,578.0,508.0,788.0,-4.457192,0
3010,2260,98.76,111.54,151.0,86.88,1034.8224,14.7884,113.48,880.2056,4.0,7.0,3.0,6.0,3.0,2.0,4.0,2.0,10.0,22.0,2.0,4.0,17.0,4.0,5.0,5.0,-38.884229,132.063333,106.224691,156.407284,118.15,2417.486236,29.11865,123.189305,2171.508981,350.0,452.0,436.0,840.0,424.0,118.0,885.0,475.0,363.0,927.0,106.0,507.0,775.0,426.0,471.0,545.0,-7.614229,1
3010,4220,155.74,131.43,142.71,147.62,62.6124,1.1451,0.5059,65.0356,0.0,5.0,2.0,13.0,4.0,0.0,1.0,7.0,1.0,27.0,0.0,17.0,1.0,8.0,2.0,12.0,21.855771,154.910617,131.059753,140.193951,146.880247,240.64485,1.387294,9.081025,254.83356,199.0,336.0,245.0,793.0,350.0,95.0,843.0,571.0,209.0,782.0,86.0,661.0,788.0,455.0,770.0,917.0,21.116018,0
3020,4200,190.4,130.97,146.28,183.55,92.92,0.2091,0.8216,103.5475,3.0,3.0,7.0,13.0,5.0,1.0,5.0,3.0,4.0,3.0,1.0,6.0,17.0,6.0,11.0,12.0,57.785771,151.072099,130.941481,140.566296,142.979012,353.15974,2.17139,8.138938,370.33709,215.0,324.0,267.0,802.0,358.0,115.0,799.0,598.0,222.0,711.0,81.0,598.0,883.0,464.0,762.0,901.0,17.214784,0
3020,4230,138.75,130.73,140.97,130.35,30.6075,0.4571,2.4491,30.7475,4.0,5.0,1.0,8.0,0.0,3.0,1.0,8.0,2.0,29.0,1.0,22.0,1.0,5.0,0.0,10.0,4.585771,154.371605,131.119012,139.908889,146.360988,262.141169,1.271021,10.463304,275.516355,210.0,350.0,240.0,864.0,290.0,102.0,701.0,556.0,216.0,937.0,89.0,756.0,702.0,503.0,645.0,939.0,20.596759,0
3030,4200,192.6,132.34,145.85,186.35,281.74,1.7244,3.7675,317.4275,1.0,3.0,7.0,8.0,5.0,0.0,18.0,3.0,7.0,5.0,0.0,2.0,16.0,7.0,13.0,5.0,60.585771,151.090247,131.17963,140.653951,143.008395,334.963584,1.556746,8.23025,350.403386,230.0,323.0,264.0,761.0,332.0,111.0,748.0,586.0,238.0,716.0,82.0,597.0,935.0,493.0,764.0,920.0,17.244166,0
3030,4220,147.51,131.04,142.27,139.01,21.3299,1.2584,0.7771,22.4299,5.0,4.0,2.0,11.0,2.0,4.0,2.0,4.0,5.0,19.0,3.0,14.0,5.0,4.0,4.0,12.0,13.245771,154.485432,131.217654,140.237037,146.448025,241.975961,1.362133,10.134925,255.686064,220.0,352.0,233.0,800.0,307.0,98.0,729.0,539.0,230.0,830.0,85.0,691.0,830.0,494.0,709.0,953.0,20.683796,0
3040,590,120.74,107.28,148.61,106.4,487.5324,2.1216,5.8979,456.88,7.0,10.0,5.0,9.0,6.0,1.0,11.0,3.0,5.0,18.0,1.0,8.0,2.0,4.0,5.0,5.0,-19.364229,86.188889,111.679753,143.095185,76.05679,1549.964815,33.541393,78.770322,1206.453565,356.0,445.0,315.0,614.0,371.0,90.0,1130.0,407.0,346.0,1270.0,100.0,524.0,609.0,471.0,432.0,620.0,-49.707439,1
3040,2710,188.59,133.27,152.45,181.75,268.5419,1.6371,1.0875,304.6875,8.0,9.0,5.0,14.0,3.0,1.0,10.0,5.0,5.0,5.0,3.0,13.0,3.0,5.0,2.0,9.0,55.985771,146.631111,117.071235,150.443086,135.728395,2264.491575,165.663938,79.977378,2118.002033,367.0,429.0,382.0,925.0,420.0,126.0,783.0,452.0,412.0,930.0,115.0,527.0,750.0,477.0,463.0,542.0,9.964166,2
3040,2720,179.84,131.79,151.11,172.38,610.4344,1.4059,5.5979,666.2756,5.0,4.0,5.0,20.0,7.0,1.0,10.0,4.0,5.0,8.0,2.0,2.0,9.0,4.0,7.0,7.0,46.615771,138.777901,118.418889,148.911111,128.44321,2438.337462,147.887125,78.968148,2288.482824,371.0,440.0,380.0,904.0,406.0,126.0,748.0,433.0,416.0,942.0,118.0,538.0,758.0,485.0,467.0,568.0,2.678981,2
3040,3950,162.51,124.58,160.3,151.82,74.4899,12.3036,8.63,81.9876,3.0,2.0,11.0,23.0,6.0,0.0,13.0,10.0,3.0,4.0,1.0,3.0,3.0,2.0,7.0,9.0,26.055771,133.719753,107.244815,156.997407,118.991358,955.914795,52.660436,56.385055,855.187333,282.0,388.0,337.0,887.0,443.0,98.0,942.0,474.0,331.0,789.0,88.0,470.0,1069.0,426.0,565.0,511.0,-6.772871,2
3040,4170,126.48,129.78,139.01,117.93,27.9296,0.2516,0.3099,25.3451,4.0,2.0,3.0,6.0,6.0,3.0,14.0,7.0,2.0,3.0,0.0,2.0,11.0,7.0,18.0,12.0,-7.834229,138.484321,129.727407,141.659259,130.214198,789.620125,12.600261,12.305624,803.361403,246.0,325.0,279.0,830.0,407.0,115.0,807.0,553.0,253.0,603.0,88.0,530.0,1020.0,471.0,768.0,805.0,4.449969,0
3040,4190,160.67,132.02,141.62,152.66,5.9011,1.1396,0.9956,5.8244,4.0,1.0,0.0,7.0,2.0,2.0,8.0,11.0,5.0,1.0,3.0,8.0,17.0,8.0,15.0,8.0,26.895771,147.279506,131.151235,140.842346,139.173827,441.92879,1.935523,7.773787,457.930772,226.0,312.0,257.0,733.0,361.0,112.0,813.0,576.0,242.0,697.0,83.0,581.0,967.0,480.0,791.0,869.0,13.409598,0
3040,4210,182.8,132.42,146.9,175.89,430.82,1.6036,13.59,477.0779,1.0,10.0,3.0,14.0,2.0,1.0,1.0,4.0,3.0,35.0,0.0,17.0,1.0,2.0,3.0,3.0,50.125771,152.44358,131.322222,140.466049,144.372716,270.939903,1.38037,9.214279,285.642688,226.0,319.0,237.0,754.0,318.0,101.0,774.0,596.0,231.0,765.0,82.0,630.0,877.0,502.0,769.0,919.0,18.608487,0
3040,4260,153.06,130.81,137.46,145.06,74.8564,0.4139,0.2484,74.8564,1.0,14.0,1.0,25.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,19.0,1.0,2.0,0.0,7.0,19.295771,129.833457,129.379136,137.150247,121.821605,806.270165,18.098602,7.337796,792.809039,255.0,472.0,215.0,840.0,224.0,109.0,481.0,502.0,258.0,1264.0,98.0,929.0,522.0,546.0,488.0,897.0,-3.942624,0
3050,2710,200.92,132.38,154.09,194.58,71.8536,2.0956,2.8819,81.2036,5.0,7.0,6.0,13.0,4.0,4.0,4.0,6.0,6.0,6.0,3.0,10.0,8.0,5.0,8.0,5.0,68.815771,145.213333,119.175309,149.025309,134.98,2234.256958,136.839143,67.751335,2109.148242,364.0,457.0,370.0,961.0,408.0,122.0,705.0,449.0,419.0,886.0,114.0,539.0,787.0,492.0,470.0,557.0,9.215771,2
3050,2720,179.24,131.65,153.56,171.39,304.6424,2.1875,3.8464,334.3579,2.0,11.0,3.0,14.0,3.0,3.0,2.0,6.0,5.0,23.0,0.0,15.0,4.0,1.0,3.0,5.0,45.625771,136.537037,120.268889,147.573704,126.788025,2366.982209,115.033131,63.040123,2254.146301,366.0,465.0,373.0,947.0,393.0,126.0,688.0,434.0,418.0,895.0,117.0,548.0,786.0,499.0,473.0,572.0,1.023796,2
3050,2730,114.57,134.11,145.4,106.86,597.0651,2.0579,16.1,557.2204,4.0,11.0,3.0,30.0,1.0,0.0,0.0,1.0,2.0,16.0,0.0,15.0,6.0,6.0,0.0,5.0,-18.904229,128.153827,120.092222,146.868148,118.369136,2197.889177,108.830384,57.319405,2087.560282,366.0,466.0,375.0,1004.0,370.0,125.0,655.0,428.0,422.0,885.0,116.0,547.0,818.0,495.0,451.0,577.0,-7.395093,2
3050,3950,167.29,122.78,162.45,156.25,71.9259,12.7916,2.7875,84.6275,7.0,7.0,5.0,5.0,5.0,2.0,11.0,1.0,5.0,10.0,2.0,6.0,11.0,9.0,9.0,5.0,30.485771,133.561852,107.088272,157.265309,118.746173,935.442964,52.783443,54.364056,843.664954,277.0,363.0,323.0,843.0,442.0,97.0,906.0,450.0,351.0,848.0,96.0,453.0,1105.0,454.0,573.0,519.0,-7.018056,2
3050,4220,145.97,132.7,137.94,137.87,34.5691,1.43,1.3364,35.2731,1.0,4.0,2.0,12.0,1.0,0.0,14.0,11.0,1.0,16.0,1.0,9.0,3.0,2.0,10.0,13.0,12.105771,151.501975,131.377778,139.949753,143.459259,287.077897,1.377037,11.493154,300.410069,228.0,380.0,205.0,828.0,288.0,95.0,659.0,512.0,233.0,911.0,84.0,774.0,789.0,521.0,670.0,923.0,17.69503,0
3060,4160,127.96,129.68,139.1,119.21,9.8584,0.2176,0.17,9.3859,4.0,1.0,5.0,6.0,5.0,5.0,10.0,9.0,4.0,11.0,1.0,5.0,10.0,6.0,12.0,6.0,-6.554229,139.017284,128.904321,142.382469,130.412963,611.617232,22.388253,19.536927,613.539955,241.0,306.0,309.0,844.0,412.0,126.0,903.0,605.0,253.0,515.0,91.0,546.0,911.0,461.0,745.0,832.0,4.648734,0
3060,4220,153.08,131.4,139.11,144.99,22.2136,1.38,1.0779,21.5299,2.0,3.0,7.0,8.0,3.0,2.0,19.0,22.0,1.0,5.0,1.0,9.0,1.0,4.0,5.0,8.0,19.225771,149.556914,131.342222,139.777284,141.502099,316.733181,1.555723,11.810398,326.985798,238.0,396.0,199.0,829.0,278.0,91.0,638.0,498.0,247.0,959.0,78.0,801.0,770.0,538.0,631.0,909.0,15.73787,0
3070,4160,129.29,130.24,139.87,120.88,31.8059,1.0624,0.9931,31.4256,5.0,4.0,5.0,5.0,4.0,2.0,19.0,10.0,2.0,3.0,1.0,5.0,4.0,4.0,11.0,16.0,-4.884229,144.060864,128.992222,142.77284,135.458889,587.310493,22.264014,19.340744,602.311273,247.0,315.0,323.0,945.0,395.0,122.0,903.0,640.0,243.0,503.0,87.0,562.0,843.0,446.0,699.0,827.0,9.69466,0
3070,4230,158.32,130.56,139.2,150.23,4.1176,0.3664,0.3,4.4571,6.0,2.0,4.0,10.0,3.0,0.0,5.0,12.0,5.0,3.0,1.0,8.0,4.0,12.0,10.0,15.0,24.465771,142.086914,130.779877,138.892963,134.075679,592.704545,6.320558,11.939531,596.428964,243.0,440.0,213.0,875.0,232.0,96.0,514.0,481.0,277.0,1117.0,90.0,837.0,700.0,571.0,539.0,875.0,8.31145,0
3070,4250,142.91,130.84,136.45,134.79,18.7419,0.6544,0.8075,19.5859,3.0,7.0,1.0,19.0,2.0,1.0,1.0,3.0,2.0,14.0,1.0,17.0,5.0,7.0,3.0,14.0,9.025771,127.408025,129.121111,137.232963,119.55358,1063.502281,17.362246,11.908568,1045.085648,242.0,502.0,207.0,916.0,228.0,94.0,407.0,465.0,274.0,1301.0,89.0,936.0,583.0,560.0,466.0,830.0,-6.210649,0
3080,4140,135.55,127.92,143.43,126.42,41.2875,1.7936,0.5451,43.0836,2.0,2.0,6.0,22.0,3.0,3.0,6.0,12.0,1.0,4.0,2.0,7.0,5.0,5.0,8.0,12.0,0.655771,147.744568,125.724815,144.961235,138.489259,805.559569,56.123409,26.573312,830.227416,257.0,325.0,342.0,1065.0,400.0,116.0,983.0,649.0,213.0,473.0,81.0,547.0,831.0,365.0,690.0,763.0,12.72503,0
3080,4180,150.14,132.07,143.59,141.36,8.9004,0.2451,0.6019,7.4704,3.0,3.0,0.0,9.0,1.0,1.0,0.0,5.0,1.0,16.0,1.0,22.0,8.0,12.0,3.0,15.0,15.595771,149.411358,130.95679,141.770123,141.21963,417.109303,3.209738,8.022219,435.81559,218.0,325.0,282.0,913.0,334.0,113.0,875.0,644.0,219.0,632.0,82.0,633.0,843.0,434.0,715.0,838.0,15.455401,0
3080,4250,141.63,130.39,136.81,133.26,21.2331,0.7379,0.4739,22.0724,5.0,9.0,2.0,4.0,6.0,2.0,3.0,3.0,2.0,12.0,3.0,13.0,9.0,13.0,4.0,10.0,7.495771,122.808519,128.676296,137.011481,115.033704,1165.59136,20.137191,10.905671,1140.178,251.0,519.0,217.0,924.0,240.0,97.0,395.0,466.0,279.0,1230.0,91.0,928.0,617.0,569.0,470.0,807.0,-10.730525,0
3090,1760,196.17,98.82,180.27,178.92,572.4211,3.2676,8.8171,653.9936,8.0,5.0,1.0,1.0,2.0,1.0,21.0,4.0,6.0,19.0,0.0,3.0,13.0,5.0,4.0,7.0,53.155771,134.197654,107.344568,155.222222,121.388025,3388.209945,44.520409,181.643457,2983.019437,363.0,432.0,421.0,707.0,416.0,116.0,1041.0,476.0,356.0,1069.0,114.0,490.0,629.0,434.0,497.0,539.0,-4.376204,1
3090,4230,152.27,131.17,139.7,144.23,9.1571,0.3811,1.87,8.8571,5.0,6.0,1.0,14.0,2.0,0.0,2.0,5.0,1.0,17.0,0.0,13.0,7.0,7.0,1.0,19.0,18.465771,134.060864,130.037901,138.390988,126.020123,732.776172,12.213255,8.990215,723.713052,260.0,463.0,211.0,923.0,246.0,103.0,450.0,467.0,292.0,1091.0,90.0,853.0,708.0,591.0,490.0,862.0,0.255895,0
3090,4250,131.29,131.2,136.66,123.0,59.3059,1.6,1.6244,56.96,4.0,8.0,3.0,8.0,1.0,1.0,1.0,0.0,5.0,23.0,1.0,21.0,3.0,10.0,2.0,9.0,-2.764229,118.05284,128.107284,136.816049,110.32037,1205.637702,22.511823,9.959002,1173.067363,257.0,505.0,206.0,933.0,242.0,105.0,383.0,457.0,294.0,1188.0,94.0,916.0,658.0,592.0,462.0,808.0,-15.443858,0
3100,4170,162.41,131.23,144.11,154.3,14.4419,0.7571,0.5179,15.85,1.0,3.0,4.0,18.0,4.0,4.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,2.0,8.0,14.0,28.535771,157.306914,130.548272,143.137284,149.196667,520.686298,9.093102,13.533499,560.417248,215.0,358.0,266.0,1119.0,279.0,105.0,846.0,619.0,221.0,668.0,78.0,695.0,713.0,447.0,606.0,865.0,23.432438,0
3110,100,145.37,104.25,161.28,129.19,395.5131,2.7075,10.0416,407.2539,3.0,6.0,3.0,3.0,7.0,1.0,31.0,6.0,3.0,14.0,1.0,2.0,8.0,2.0,6.0,4.0,3.425771,112.528642,109.298519,151.189136,100.47642,2592.559797,56.299282,208.949413,2095.573642,353.0,410.0,321.0,503.0,419.0,112.0,1575.0,467.0,266.0,1169.0,77.0,526.0,420.0,345.0,507.0,630.0,-25.287809,1
3110,290,63.18,117.51,134.93,56.34,119.8876,1.4299,1.5851,91.7644,5.0,7.0,5.0,4.0,7.0,0.0,15.0,4.0,3.0,5.0,2.0,7.0,11.0,5.0,10.0,10.0,-69.424229,97.464815,112.382716,143.898642,87.130617,1990.647774,27.339701,81.549109,1638.395779,331.0,420.0,321.0,584.0,469.0,82.0,1203.0,389.0,312.0,1373.0,88.0,491.0,626.0,375.0,489.0,547.0,-38.633612,1
3110,630,136.4,105.19,157.41,120.6,156.44,0.8939,4.8619,153.6,4.0,7.0,6.0,16.0,3.0,0.0,3.0,5.0,6.0,9.0,1.0,8.0,9.0,6.0,5.0,12.0,-5.164229,135.770617,106.799383,154.676543,121.926543,2059.131087,28.678642,115.250684,1791.356209,384.0,422.0,356.0,563.0,412.0,87.0,1293.0,433.0,359.0,1174.0,84.0,479.0,571.0,455.0,463.0,565.0,-3.837686,1
3110,1710,195.76,103.12,171.38,180.67,125.2424,1.3256,6.5156,148.4811,8.0,5.0,5.0,5.0,2.0,2.0,10.0,9.0,6.0,16.0,0.0,6.0,5.0,7.0,4.0,10.0,54.905771,137.530617,106.648642,156.63679,124.350741,3290.661161,42.593091,167.988572,2910.672166,365.0,422.0,405.0,783.0,387.0,105.0,1067.0,478.0,348.0,1050.0,109.0,484.0,650.0,441.0,484.0,522.0,-1.413488,1
3110,4140,173.39,130.76,145.6,165.54,81.6579,0.4824,1.3,87.9284,3.0,3.0,8.0,32.0,3.0,3.0,14.0,9.0,0.0,1.0,1.0,3.0,5.0,3.0,4.0,8.0,39.775771,167.227901,127.559506,145.884938,158.691111,604.058431,50.130163,16.634662,677.587551,228.0,352.0,286.0,1179.0,325.0,96.0,844.0,576.0,202.0,600.0,70.0,604.0,922.0,416.0,629.0,771.0,32.926882,0
3110,4220,154.37,132.01,140.81,146.23,54.3131,1.9499,0.9739,56.4771,4.0,8.0,5.0,9.0,0.0,2.0,0.0,2.0,6.0,25.0,2.0,13.0,7.0,5.0,4.0,8.0,20.465771,133.947284,129.991358,138.96037,125.825556,671.841542,12.993752,6.911146,666.565742,263.0,463.0,223.0,961.0,239.0,91.0,425.0,484.0,296.0,1069.0,80.0,856.0,743.0,583.0,480.0,844.0,0.061327,0
3120,1240,147.59,105.17,160.16,132.08,682.1619,1.3611,10.5944,703.8736,8.0,5.0,3.0,2.0,2.0,0.0,17.0,3.0,4.0,20.0,1.0,3.0,7.0,10.0,7.0,8.0,6.315771,130.338148,107.535432,153.917654,117.372593,2848.406026,36.359856,148.778034,2502.514261,395.0,407.0,366.0,692.0,439.0,111.0,1253.0,507.0,337.0,995.0,78.0,492.0,617.0,362.0,485.0,564.0,-8.391636,1
3120,4200,161.51,130.78,139.78,153.39,32.5099,0.3116,0.4516,34.2379,2.0,4.0,4.0,18.0,1.0,0.0,7.0,7.0,1.0,3.0,0.0,7.0,28.0,4.0,8.0,6.0,27.625771,147.797037,131.016914,140.810123,139.739136,523.142016,3.577368,9.236786,534.579975,238.0,426.0,262.0,1185.0,230.0,95.0,578.0,598.0,249.0,960.0,80.0,799.0,625.0,491.0,465.0,819.0,13.974907,0
