y,x,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,class
3150,1630,149.3,104.06,156.32,133.39,288.47,2.2564,6.6776,294.9379,2.0,6.0,6.0,20.0,3.0,1.0,18.0,11.0,4.0,5.0,0.0,3.0,4.0,3.0,7.0,7.0,7.625771,127.880247,106.95358,155.296914,114.841605,3168.93603,39.824265,163.328262,2806.842195,363.0,418.0,382.0,697.0,398.0,106.0,1018.0,453.0,382.0,1073.0,100.0,463.0,809.0,421.0,442.0,575.0,-10.922624,1
3150,1720,46.31,119.11,134.48,42.25,177.6339,2.0979,8.0096,122.3475,5.0,6.0,3.0,11.0,6.0,2.0,5.0,5.0,7.0,12.0,1.0,7.0,5.0,8.0,9.0,8.0,-83.514229,115.663827,109.257654,151.191728,104.280617,3722.684395,57.221639,210.294969,3221.029526,394.0,391.0,382.0,763.0,399.0,107.0,1019.0,498.0,349.0,1071.0,121.0,498.0,609.0,461.0,474.0,564.0,-21.483612,1
3150,1740,44.88,119.73,133.07,41.35,208.5456,2.6371,2.5651,140.4675,5.0,4.0,3.0,19.0,4.0,1.0,7.0,3.0,6.0,7.0,3.0,10.0,10.0,6.0,5.0,7.0,-84.414229,107.065309,110.095556,149.074568,96.180123,3412.885241,53.966919,197.203575,2934.868173,382.0,413.0,390.0,798.0,396.0,98.0,1046.0,532.0,339.0,986.0,116.0,500.0,605.0,454.0,485.0,560.0,-29.584105,1
3150,2010,186.6,104.95,160.61,172.46,448.18,3.3675,26.6579,497.7684,3.0,5.0,4.0,8.0,6.0,2.0,22.0,7.0,4.0,9.0,2.0,4.0,9.0,3.0,7.0,5.0,46.695771,152.854938,104.57963,160.18284,138.158765,2202.923525,15.914029,103.541014,2110.852571,324.0,362.0,443.0,864.0,432.0,125.0,1078.0,489.0,392.0,929.0,111.0,440.0,717.0,422.0,451.0,521.0,12.394537,1
3150,2100,54.26,117.96,135.79,48.9,351.5524,9.8184,7.5459,235.47,2.0,0.0,7.0,12.0,8.0,0.0,19.0,12.0,1.0,0.0,2.0,3.0,20.0,2.0,5.0,7.0,-76.864229,123.461481,107.942716,154.377901,111.110741,3535.731726,55.400669,204.09608,3075.052057,319.0,413.0,383.0,887.0,396.0,93.0,956.0,456.0,371.0,1047.0,108.0,493.0,746.0,445.0,456.0,531.0,-14.653488,1
3150,2130,113.25,104.08,151.53,97.94,798.8675,15.4136,41.6891,706.4164,7.0,7.0,9.0,28.0,2.0,0.0,8.0,11.0,0.0,3.0,1.0,8.0,4.0,2.0,4.0,6.0,-27.824229,122.461605,107.649136,154.04,109.586049,2865.221365,43.406771,167.998153,2496.500126,339.0,388.0,384.0,849.0,401.0,115.0,1043.0,458.0,364.0,970.0,107.0,475.0,758.0,442.0,481.0,526.0,-16.178179,1
3150,4100,152.59,128.02,142.49,143.65,48.0819,2.2596,0.9699,49.6675,3.0,8.0,2.0,8.0,5.0,2.0,3.0,7.0,1.0,8.0,2.0,3.0,18.0,10.0,10.0,10.0,17.885771,158.292716,123.978642,146.042963,148.871852,955.499626,78.266087,25.918895,1030.654442,279.0,256.0,258.0,675.0,443.0,94.0,919.0,464.0,262.0,600.0,77.0,430.0,1326.0,504.0,808.0,705.0,23.107623,0
3150,4110,157.19,129.81,141.58,148.87,34.7139,0.8539,0.7636,37.0131,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,24.0,0.0,2.0,33.0,17.0,5.0,5.0,23.105771,166.164198,125.679506,146.392469,157.223951,763.320693,74.99679,24.815721,839.161698,265.0,260.0,238.0,733.0,412.0,88.0,858.0,442.0,261.0,646.0,77.0,453.0,1326.0,536.0,787.0,718.0,31.459722,0
3150,4120,161.89,130.26,144.66,153.54,33.6379,0.3924,2.6044,35.4284,3.0,2.0,2.0,3.0,13.0,3.0,10.0,5.0,3.0,3.0,1.0,4.0,17.0,4.0,15.0,12.0,27.775771,170.604444,127.756914,145.938272,162.260864,626.514894,52.136094,21.910264,684.973308,261.0,287.0,222.0,859.0,365.0,87.0,769.0,442.0,262.0,732.0,73.0,512.0,1211.0,556.0,726.0,736.0,36.496635,0
3150,4130,194.36,131.94,149.3,187.83,150.1104,1.1164,2.83,174.8011,1.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,56.0,5.0,18.0,1.0,62.065771,172.641728,129.481481,145.23963,164.785432,549.509419,24.401756,16.117269,600.480627,241.0,298.0,221.0,881.0,351.0,88.0,746.0,452.0,263.0,706.0,79.0,523.0,1214.0,580.0,693.0,764.0,39.021203,0
3150,4140,220.74,131.81,151.46,216.41,16.0324,0.8939,0.7684,19.0019,6.0,3.0,2.0,4.0,6.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,23.0,7.0,15.0,15.0,90.645771,174.033086,130.625679,144.663457,166.485432,471.808535,7.210007,12.477603,514.626331,236.0,303.0,219.0,938.0,334.0,86.0,730.0,476.0,248.0,720.0,84.0,559.0,1156.0,577.0,662.0,772.0,40.721203,0
3150,4150,213.7,132.25,149.94,208.93,102.27,1.0075,2.7964,118.6451,5.0,9.0,1.0,46.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,16.0,3.0,2.0,1.0,5.0,83.165771,173.814938,131.187901,144.21,166.379259,450.84069,2.158767,12.463925,491.235916,230.0,320.0,225.0,987.0,311.0,82.0,708.0,471.0,246.0,791.0,89.0,608.0,1091.0,564.0,621.0,756.0,40.61503,0
3150,4160,180.25,131.94,146.2,172.94,118.6075,1.4764,2.56,131.9564,2.0,3.0,6.0,46.0,0.0,0.0,9.0,11.0,1.0,4.0,0.0,4.0,2.0,2.0,3.0,7.0,47.175771,171.78284,131.416296,143.879877,164.342222,511.678397,1.568426,13.941002,552.131526,227.0,334.0,231.0,1037.0,291.0,76.0,660.0,474.0,244.0,831.0,85.0,634.0,1053.0,550.0,609.0,764.0,38.577993,0
3150,4170,172.48,132.19,143.77,164.89,19.9496,0.5339,2.5771,21.8779,6.0,6.0,5.0,6.0,2.0,3.0,4.0,7.0,4.0,13.0,2.0,9.0,6.0,8.0,5.0,14.0,39.125771,168.282469,131.48,143.298148,160.788519,587.82589,1.415773,15.938639,630.848732,238.0,365.0,231.0,1070.0,264.0,79.0,609.0,466.0,261.0,898.0,90.0,691.0,953.0,577.0,540.0,768.0,35.02429,0
3150,4180,167.55,131.36,142.67,159.62,15.9075,0.4704,0.6011,16.8956,5.0,2.0,6.0,19.0,3.0,2.0,6.0,9.0,4.0,8.0,0.0,4.0,10.0,3.0,6.0,13.0,33.855771,162.073086,131.289136,142.432593,154.425185,682.713177,2.01566,16.222493,727.848353,240.0,413.0,240.0,1116.0,239.0,85.0,522.0,456.0,273.0,1033.0,95.0,754.0,848.0,569.0,470.0,747.0,28.660956,0
3150,4190,162.65,131.45,140.93,154.76,9.8275,0.5875,0.7051,10.2824,2.0,9.0,0.0,20.0,0.0,1.0,3.0,8.0,0.0,13.0,0.0,19.0,4.0,8.0,1.0,12.0,28.995771,153.051358,130.814815,141.299259,145.190988,770.394399,5.71583,13.327728,804.645622,255.0,443.0,232.0,1124.0,226.0,84.0,455.0,458.0,271.0,1106.0,87.0,789.0,796.0,582.0,432.0,760.0,19.426759,0
3150,4200,163.3,130.79,141.7,155.22,21.31,0.3259,0.69,22.3116,2.0,2.0,6.0,6.0,4.0,0.0,6.0,7.0,3.0,7.0,0.0,1.0,23.0,11.0,16.0,6.0,29.455771,143.454938,129.95642,140.421481,135.385062,855.950439,13.863409,10.671983,881.511604,267.0,459.0,255.0,1114.0,227.0,94.0,438.0,472.0,294.0,1108.0,88.0,799.0,733.0,563.0,432.0,757.0,9.620833,0
3150,4210,141.65,132.27,139.68,133.56,183.4675,0.8171,2.0576,184.7464,3.0,8.0,1.0,21.0,2.0,2.0,0.0,6.0,3.0,22.0,2.0,15.0,3.0,7.0,0.0,5.0,7.795771,133.285679,128.740864,139.698395,125.084691,984.072462,25.852972,8.327923,1004.997766,267.0,467.0,263.0,1069.0,246.0,95.0,427.0,475.0,297.0,1107.0,89.0,808.0,739.0,554.0,438.0,759.0,-0.679537,0
3150,4220,125.14,129.96,137.79,116.88,89.5804,0.9984,2.0259,87.0856,5.0,2.0,6.0,28.0,2.0,0.0,6.0,8.0,2.0,2.0,0.0,5.0,18.0,3.0,6.0,7.0,-8.884229,122.390494,127.216543,139.13,114.141481,1111.214799,37.486689,6.544952,1122.073316,279.0,486.0,254.0,1064.0,253.0,95.0,411.0,451.0,297.0,1127.0,82.0,833.0,710.0,550.0,449.0,759.0,-11.622747,0
3160,430,148.53,103.96,156.23,132.45,206.0491,3.3584,10.8571,195.1675,8.0,10.0,4.0,8.0,1.0,1.0,9.0,5.0,4.0,18.0,1.0,11.0,8.0,5.0,2.0,5.0,6.685771,112.355185,109.328148,149.102716,99.910123,1787.140634,26.790837,99.031919,1483.22328,351.0,455.0,350.0,643.0,367.0,95.0,1253.0,433.0,303.0,1345.0,81.0,547.0,531.0,392.0,401.0,553.0,-25.854105,1
3160,560,143.18,104.55,162.39,126.94,244.7876,2.3475,15.0979,239.8764,1.0,4.0,2.0,4.0,9.0,2.0,14.0,3.0,7.0,9.0,1.0,5.0,13.0,9.0,10.0,7.0,1.175771,113.451111,109.194198,150.43716,101.294691,2428.036252,42.286114,162.791977,2001.241182,354.0,397.0,336.0,477.0,459.0,102.0,1360.0,429.0,327.0,1194.0,89.0,457.0,564.0,436.0,535.0,584.0,-24.469537,1
3160,740,135.87,107.12,152.04,121.09,352.4131,2.3056,15.1384,342.9019,3.0,7.0,3.0,11.0,6.0,2.0,7.0,5.0,5.0,19.0,2.0,11.0,7.0,5.0,2.0,5.0,-4.674229,108.139012,109.348025,148.905185,96.301481,2381.277713,43.626657,139.367306,1951.922195,356.0,411.0,369.0,668.0,394.0,118.0,1235.0,470.0,318.0,1157.0,85.0,503.0,560.0,389.0,451.0,616.0,-29.462747,1
3160,800,56.89,116.78,134.35,50.54,68.0979,0.6116,0.9875,52.4284,5.0,6.0,7.0,5.0,2.0,4.0,12.0,8.0,2.0,21.0,0.0,9.0,2.0,5.0,4.0,8.0,-75.224229,96.885802,111.302469,145.22679,86.072222,1888.127329,35.011228,101.857332,1530.998117,377.0,385.0,364.0,560.0,417.0,83.0,1266.0,451.0,382.0,1218.0,85.0,482.0,553.0,438.0,469.0,570.0,-39.692007,1
3160,850,170.44,103.72,165.48,154.62,446.3864,1.3816,4.1096,500.8756,6.0,5.0,5.0,7.0,6.0,0.0,21.0,5.0,3.0,14.0,1.0,6.0,5.0,1.0,5.0,10.0,28.855771,109.45642,109.348148,149.737778,97.507778,2366.771064,37.582003,134.847289,1981.371421,367.0,396.0,373.0,513.0,439.0,86.0,1226.0,445.0,380.0,1174.0,90.0,464.0,647.0,458.0,468.0,574.0,-28.256451,1
3160,890,162.84,103.32,158.11,147.04,332.1344,2.1176,2.5179,351.4784,5.0,9.0,9.0,13.0,3.0,0.0,5.0,8.0,3.0,14.0,1.0,7.0,6.0,4.0,7.0,6.0,21.275771,124.229136,106.817037,154.802469,110.880494,2630.163299,35.60529,158.633327,2273.598064,377.0,429.0,372.0,582.0,417.0,100.0,1140.0,441.0,370.0,1159.0,102.0,501.0,628.0,438.0,454.0,590.0,-14.883735,1
3160,900,139.26,106.13,159.0,123.72,412.0124,3.5931,64.34,393.3016,4.0,7.0,3.0,5.0,3.0,1.0,10.0,4.0,4.0,11.0,2.0,7.0,22.0,5.0,6.0,6.0,-2.044229,125.147778,106.610741,154.842963,111.725556,2639.372359,35.187119,152.158796,2283.201841,388.0,428.0,365.0,603.0,409.0,104.0,1156.0,447.0,351.0,1170.0,107.0,513.0,590.0,438.0,446.0,585.0,-14.038673,1
3160,1060,189.64,104.25,164.42,175.12,240.7304,2.1875,6.7436,274.4656,8.0,4.0,2.0,3.0,6.0,2.0,13.0,4.0,7.0,17.0,0.0,8.0,11.0,2.0,5.0,8.0,49.355771,129.882099,107.496914,154.549753,116.829012,2819.616099,32.18925,142.615179,2510.566936,363.0,400.0,349.0,554.0,432.0,93.0,1162.0,416.0,391.0,1217.0,85.0,459.0,716.0,446.0,471.0,546.0,-8.935216,1
3160,1220,203.6,102.98,168.71,189.32,145.16,3.5396,3.8459,160.8976,3.0,4.0,7.0,15.0,5.0,3.0,7.0,10.0,3.0,6.0,1.0,9.0,10.0,4.0,7.0,6.0,63.555771,139.236049,106.982222,155.710988,126.024321,2893.131688,45.467091,127.287213,2511.306939,387.0,412.0,364.0,673.0,421.0,103.0,1164.0,461.0,370.0,1105.0,87.0,460.0,600.0,424.0,483.0,586.0,0.260092,1
3160,1310,107.18,105.26,149.91,92.16,113.9276,2.5524,3.2219,101.1944,5.0,6.0,7.0,14.0,2.0,2.0,7.0,7.0,1.0,16.0,1.0,12.0,2.0,5.0,5.0,8.0,-33.604229,136.53,107.097531,155.028148,122.990494,2410.35873,22.328266,120.456492,2202.224478,365.0,394.0,422.0,778.0,410.0,96.0,1264.0,496.0,322.0,949.0,89.0,477.0,636.0,375.0,477.0,550.0,-2.773735,1
3160,1460,94.04,109.04,145.91,81.32,116.4184,2.7584,3.0219,100.5576,1.0,6.0,6.0,11.0,5.0,2.0,15.0,7.0,4.0,11.0,2.0,8.0,4.0,6.0,4.0,8.0,-44.444229,120.785802,107.591605,152.796049,107.918025,2743.635971,39.267781,163.860133,2390.885626,367.0,391.0,435.0,800.0,432.0,114.0,1106.0,526.0,332.0,811.0,107.0,478.0,744.0,392.0,482.0,583.0,-17.846204,1
3160,1590,68.94,113.78,139.77,60.77,896.0164,11.6916,18.5171,712.1971,1.0,5.0,6.0,23.0,2.0,1.0,13.0,10.0,6.0,5.0,0.0,3.0,8.0,3.0,5.0,9.0,-64.994229,119.363704,107.64037,153.533704,106.561975,2794.350929,34.995728,154.710839,2463.027394,346.0,417.0,369.0,752.0,392.0,115.0,1044.0,470.0,374.0,1040.0,96.0,484.0,777.0,421.0,458.0,545.0,-19.202254,1
3160,1670,205.38,99.55,174.63,189.68,95.5956,1.1675,4.0531,115.1376,4.0,5.0,6.0,18.0,6.0,2.0,9.0,6.0,3.0,8.0,2.0,7.0,7.0,6.0,3.0,8.0,63.915771,125.662346,107.798889,154.074938,113.308395,3623.048582,52.773011,212.400681,3163.567609,380.0,382.0,370.0,684.0,409.0,108.0,1039.0,466.0,367.0,1130.0,114.0,456.0,719.0,423.0,453.0,600.0,-12.455834,1
3160,1920,83.73,112.54,140.67,73.11,358.1371,1.4484,6.1011,303.3379,3.0,4.0,6.0,11.0,7.0,2.0,14.0,9.0,3.0,10.0,0.0,9.0,8.0,3.0,3.0,8.0,-52.654229,127.722099,107.419012,153.780864,114.602716,2775.897462,33.758009,154.991115,2489.945128,361.0,400.0,382.0,727.0,429.0,110.0,1038.0,470.0,360.0,987.0,108.0,480.0,808.0,436.0,487.0,517.0,-11.161513,1
3160,2150,94.05,110.04,149.53,81.92,755.9875,6.4184,56.0491,658.0936,4.0,2.0,4.0,6.0,5.0,1.0,15.0,3.0,5.0,14.0,0.0,4.0,11.0,10.0,7.0,9.0,-43.844229,114.606296,108.887037,151.961481,102.445062,2834.027837,45.976746,170.831603,2443.312661,342.0,425.0,370.0,831.0,404.0,120.0,956.0,415.0,375.0,1003.0,100.0,489.0,747.0,469.0,486.0,568.0,-23.319167,1
3160,4100,142.38,128.6,141.21,133.46,24.8956,0.4,1.1259,24.7084,3.0,3.0,3.0,3.0,5.0,0.0,14.0,5.0,3.0,21.0,2.0,3.0,11.0,7.0,9.0,8.0,7.695771,154.908148,125.326667,144.96358,145.764321,940.084156,65.798227,25.43139,1009.307789,271.0,251.0,226.0,567.0,454.0,97.0,907.0,446.0,274.0,626.0,80.0,438.0,1346.0,532.0,845.0,740.0,20.000092,0
3160,4110,145.09,130.45,140.29,136.49,28.9219,0.7475,0.5859,29.8299,6.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,3.0,8.0,2.0,6.0,21.0,9.0,9.0,12.0,10.725771,162.618889,126.916049,145.308148,153.900494,770.901791,60.004557,25.281094,840.052815,258.0,264.0,210.0,645.0,418.0,93.0,830.0,433.0,271.0,670.0,83.0,464.0,1321.0,558.0,815.0,767.0,28.136265,0
3160,4120,157.95,131.31,142.76,149.89,73.1075,0.6339,3.9624,72.6579,1.0,0.0,1.0,0.0,9.0,2.0,12.0,4.0,4.0,3.0,3.0,2.0,25.0,5.0,22.0,7.0,24.125771,166.970247,128.717901,144.942469,158.756173,643.786399,38.692396,21.778419,700.15919,253.0,287.0,200.0,743.0,379.0,90.0,756.0,427.0,270.0,750.0,80.0,519.0,1209.0,581.0,773.0,783.0,32.991944,0
3160,4130,178.34,131.23,147.83,170.6,31.8044,0.5971,1.3411,34.7,3.0,2.0,1.0,3.0,7.0,0.0,7.0,2.0,5.0,4.0,1.0,5.0,27.0,9.0,16.0,8.0,44.835771,169.411358,130.11679,144.390988,161.598765,566.017204,16.355496,16.422561,617.87506,235.0,294.0,195.0,768.0,367.0,90.0,739.0,431.0,270.0,719.0,84.0,527.0,1220.0,612.0,741.0,808.0,35.834537,0
3160,4140,196.19,133.18,149.55,189.95,130.7739,1.2276,2.6675,151.0475,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,12.0,0.0,1.0,47.0,17.0,5.0,4.0,64.185771,171.379136,130.964938,144.008272,163.811358,483.934157,4.557783,13.390672,527.572809,229.0,311.0,190.0,826.0,344.0,87.0,713.0,448.0,262.0,762.0,92.0,562.0,1154.0,613.0,704.0,803.0,38.047129,0
3160,4150,202.96,134.04,149.18,197.38,90.9584,0.4384,4.2276,102.6356,1.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,33.0,0.0,1.0,24.0,14.0,2.0,11.0,71.615771,171.319012,131.388642,143.681605,163.844938,479.002676,1.98155,13.799736,519.326079,226.0,334.0,196.0,893.0,316.0,86.0,664.0,440.0,259.0,846.0,95.0,623.0,1081.0,604.0,652.0,785.0,38.080709,0
3160,4160,200.4,133.82,146.08,194.85,24.02,1.2276,1.7936,28.3675,3.0,4.0,3.0,21.0,4.0,0.0,13.0,5.0,5.0,6.0,2.0,8.0,5.0,10.0,8.0,3.0,69.085771,169.19321,131.588025,143.36037,161.719012,559.171682,1.57361,15.511491,599.139564,224.0,352.0,200.0,942.0,294.0,79.0,618.0,442.0,257.0,899.0,88.0,659.0,1034.0,587.0,636.0,789.0,35.954784,0
3160,4170,189.67,131.59,143.57,183.13,139.6011,1.1819,3.7651,155.3731,1.0,4.0,6.0,46.0,3.0,0.0,8.0,14.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,57.365771,165.418395,131.571975,142.750864,157.900864,670.058402,1.624079,17.478672,712.736221,237.0,386.0,202.0,982.0,264.0,80.0,567.0,431.0,286.0,985.0,87.0,710.0,934.0,621.0,551.0,777.0,32.136635,0
3160,4180,174.81,131.58,141.35,167.32,80.9339,1.0836,1.3875,90.7176,1.0,2.0,6.0,33.0,3.0,0.0,12.0,15.0,0.0,0.0,4.0,6.0,2.0,3.0,6.0,7.0,41.555771,158.800988,131.245185,141.874321,151.143333,799.699653,2.866798,17.225933,843.65069,244.0,428.0,208.0,1058.0,242.0,85.0,481.0,430.0,291.0,1101.0,89.0,768.0,841.0,611.0,477.0,746.0,25.379105,0
3160,4190,166.21,131.75,141.01,158.44,34.1059,1.0875,1.1899,36.2664,3.0,4.0,8.0,24.0,1.0,2.0,5.0,7.0,1.0,11.0,3.0,11.0,0.0,7.0,2.0,11.0,32.675771,149.64284,130.571111,140.852346,141.754198,862.724165,8.140499,13.253754,896.626865,260.0,450.0,208.0,1085.0,231.0,86.0,436.0,438.0,287.0,1142.0,82.0,783.0,797.0,620.0,436.0,759.0,15.989969,0
3160,4200,148.68,131.41,140.64,140.56,70.3176,0.6819,0.7904,70.6864,2.0,7.0,2.0,11.0,3.0,2.0,2.0,2.0,7.0,31.0,0.0,9.0,5.0,7.0,2.0,8.0,14.795771,140.505556,129.485062,140.178148,132.372222,913.998117,18.440394,10.71209,941.581821,269.0,455.0,236.0,1068.0,241.0,96.0,439.0,447.0,309.0,1139.0,81.0,784.0,762.0,599.0,439.0,736.0,6.607993,0
3160,4210,143.51,132.36,140.39,135.35,58.5299,1.3704,0.9379,60.7275,7.0,4.0,4.0,5.0,4.0,0.0,21.0,10.0,3.0,9.0,1.0,5.0,7.0,8.0,6.0,6.0,9.585771,130.575185,128.089877,139.629877,122.292222,1029.52336,30.903527,8.722515,1054.534977,271.0,469.0,248.0,1076.0,250.0,95.0,413.0,464.0,308.0,1130.0,81.0,795.0,759.0,585.0,425.0,731.0,-3.472007,0
3170,80,192.45,101.48,165.19,176.98,40.5475,1.1896,5.8739,45.7196,8.0,5.0,7.0,9.0,4.0,1.0,14.0,4.0,3.0,11.0,0.0,6.0,4.0,4.0,10.0,10.0,51.215771,160.268272,104.021728,160.444444,144.844198,1107.529141,16.560022,91.511111,1031.161405,347.0,443.0,334.0,544.0,411.0,91.0,1486.0,445.0,277.0,1323.0,69.0,514.0,390.0,369.0,478.0,579.0,19.079969,1
3170,160,61.16,114.74,138.25,53.61,64.2944,1.4324,4.2475,50.5779,3.0,3.0,4.0,2.0,6.0,1.0,13.0,7.0,5.0,9.0,3.0,16.0,5.0,8.0,7.0,8.0,-72.154229,131.962716,106.595309,154.792469,117.874815,1882.298857,28.657953,149.938783,1641.834452,365.0,446.0,346.0,525.0,373.0,83.0,1471.0,488.0,247.0,1339.0,75.0,548.0,388.0,349.0,471.0,586.0,-7.889414,1
3170,250,146.67,105.69,155.69,131.48,472.6611,3.1739,12.1939,465.5496,2.0,11.0,8.0,14.0,4.0,2.0,16.0,6.0,3.0,12.0,1.0,9.0,1.0,2.0,2.0,7.0,5.715771,112.127407,109.699753,148.231481,99.896296,1907.385743,24.526148,98.22654,1645.949986,359.0,442.0,359.0,588.0,355.0,82.0,1391.0,473.0,288.0,1471.0,77.0,516.0,410.0,383.0,360.0,546.0,-25.867933,1
3170,560,142.46,105.01,157.62,126.66,243.3684,1.4299,1.1956,252.6044,4.0,8.0,5.0,8.0,5.0,1.0,14.0,7.0,2.0,16.0,1.0,7.0,2.0,6.0,4.0,10.0,0.895771,110.600617,109.429877,149.702469,98.61716,2362.664568,40.946811,152.615179,1945.105903,346.0,401.0,348.0,517.0,455.0,95.0,1325.0,445.0,321.0,1211.0,82.0,471.0,565.0,426.0,524.0,568.0,-27.147068,1
3170,740,114.77,106.43,152.53,100.51,902.2371,6.6851,26.8891,771.9699,2.0,10.0,3.0,6.0,4.0,0.0,11.0,1.0,2.0,34.0,4.0,6.0,1.0,5.0,5.0,6.0,-25.254229,108.500494,109.325926,148.989259,96.592099,2333.032716,41.388587,140.829638,1920.807444,348.0,434.0,361.0,686.0,397.0,107.0,1232.0,474.0,316.0,1142.0,85.0,501.0,567.0,390.0,456.0,604.0,-29.17213,1
3170,780,43.27,120.59,132.12,40.42,379.7171,1.0219,1.2456,272.0236,3.0,6.0,4.0,10.0,4.0,2.0,12.0,5.0,3.0,12.0,3.0,5.0,16.0,2.0,2.0,11.0,-85.344229,100.055679,110.992099,146.185062,89.145309,2206.526406,39.637468,127.378715,1802.018762,370.0,434.0,359.0,601.0,414.0,96.0,1250.0,461.0,343.0,1173.0,82.0,512.0,520.0,425.0,470.0,590.0,-36.61892,1
3170,830,152.28,105.35,160.48,136.97,845.6616,2.7475,6.2296,858.3891,3.0,4.0,5.0,2.0,4.0,1.0,20.0,8.0,6.0,11.0,2.0,4.0,17.0,3.0,6.0,4.0,11.205771,106.514691,109.905432,148.377901,94.661481,2026.743117,33.275748,128.140771,1697.79701,389.0,417.0,377.0,503.0,407.0,84.0,1253.0,464.0,371.0,1257.0,81.0,494.0,553.0,442.0,457.0,551.0,-31.102747,1
3170,850,195.6,103.76,173.08,180.52,153.4,1.1824,8.5536,181.7496,4.0,9.0,5.0,5.0,6.0,1.0,10.0,5.0,8.0,15.0,1.0,8.0,10.0,5.0,3.0,5.0,54.755771,109.744691,109.323951,149.687778,97.710864,2284.613089,36.384933,132.429307,1917.214425,372.0,399.0,380.0,512.0,432.0,86.0,1242.0,452.0,368.0,1204.0,85.0,468.0,609.0,451.0,476.0,564.0,-28.053365,1
3170,870,178.17,100.8,165.03,161.65,119.1811,2.06,12.2891,126.6275,3.0,8.0,6.0,15.0,2.0,0.0,11.0,6.0,2.0,18.0,1.0,8.0,5.0,4.0,2.0,9.0,35.885771,115.538889,108.212716,152.040741,102.92,2463.826759,35.180801,149.48476,2104.457798,377.0,413.0,377.0,548.0,406.0,89.0,1224.0,443.0,359.0,1241.0,92.0,467.0,601.0,436.0,450.0,577.0,-22.844229,1
3170,900,112.16,106.46,150.56,97.75,519.9144,7.2684,10.5264,446.1675,5.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,8.0,27.0,3.0,10.0,5.0,7.0,4.0,6.0,-28.014229,120.542593,107.219506,153.524198,107.581852,2771.986211,38.122681,165.238797,2387.80651,384.0,423.0,374.0,615.0,406.0,102.0,1162.0,461.0,344.0,1163.0,110.0,500.0,576.0,432.0,446.0,602.0,-18.182377,1
3170,930,62.33,114.88,139.2,54.87,377.3011,4.6856,14.66,291.1731,6.0,6.0,7.0,8.0,1.0,1.0,15.0,5.0,6.0,12.0,3.0,8.0,5.0,4.0,5.0,8.0,-70.894229,124.331481,107.020247,153.644444,111.194198,2739.44654,34.30996,144.327901,2388.1313,358.0,415.0,395.0,671.0,426.0,87.0,1256.0,470.0,338.0,1088.0,98.0,484.0,570.0,412.0,462.0,570.0,-14.570031,1
3170,1180,188.45,100.06,168.93,172.01,139.2475,0.9364,1.7851,157.8899,4.0,6.0,2.0,16.0,6.0,3.0,11.0,9.0,3.0,5.0,2.0,6.0,8.0,5.0,7.0,7.0,46.245771,141.125062,106.91963,155.73321,127.735802,2702.209421,34.537368,127.414132,2406.151681,377.0,403.0,365.0,655.0,446.0,106.0,1138.0,486.0,380.0,1087.0,99.0,457.0,624.0,434.0,508.0,535.0,1.971574,1
3170,1410,39.97,120.21,132.22,37.25,59.7891,3.0059,0.5316,38.2875,6.0,2.0,9.0,8.0,2.0,1.0,15.0,12.0,2.0,8.0,2.0,3.0,10.0,2.0,10.0,8.0,-88.514229,110.022716,109.443333,150.664444,98.586543,3286.813558,52.005554,220.342217,2806.717819,365.0,387.0,394.0,737.0,393.0,99.0,1083.0,479.0,373.0,1048.0,96.0,472.0,667.0,457.0,475.0,575.0,-27.177686,1
3170,1420,47.27,119.18,132.69,43.13,179.7571,2.5476,0.8339,123.7331,3.0,3.0,10.0,8.0,3.0,1.0,20.0,13.0,3.0,9.0,1.0,4.0,4.0,5.0,4.0,9.0,-82.634229,111.328765,109.094321,151.19358,99.746173,3366.95574,53.910857,230.085983,2876.122979,366.0,383.0,422.0,726.0,407.0,105.0,1097.0,494.0,360.0,948.0,102.0,465.0,692.0,450.0,509.0,574.0,-26.018056,1
3170,1610,113.16,106.96,151.36,100.03,2163.9944,14.3584,72.7304,1910.3091,6.0,3.0,4.0,4.0,6.0,1.0,25.0,3.0,3.0,7.0,0.0,1.0,17.0,2.0,13.0,5.0,-25.734229,117.369259,107.921852,152.59284,104.737407,2751.838092,37.696979,153.989282,2405.960057,353.0,429.0,366.0,701.0,398.0,117.0,1035.0,450.0,392.0,1095.0,114.0,481.0,719.0,430.0,445.0,575.0,-21.026821,1
